# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_7	cds	22794	24764	-	IGAEJH_04400		DUF262 domain-containing protein	SO:0001217, UniParc:UPI001302FE91, UniRef:UniRef100_A0A6B9HZG1, UniRef:UniRef50_A0A2Z6TA92, UniRef:UniRef90_A0A1V9QHQ1
contig_7	cds	24766	28110	-	IGAEJH_04405		Restriction endonuclease	SO:0001217, UniRef:UniRef50_G5GPG9, UniRef:UniRef90_A0A6B9I0Y2
contig_7	cds	28112	29155	-	IGAEJH_04410		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A0R1SXW7, UniRef:UniRef90_A0A6B9I0U5
contig_7	cds	29139	29876	-	IGAEJH_04415		Methylase	RefSeq:WP_233263566.1, SO:0001217, UniParc:UPI001E464870, UniRef:UniRef100_UPI001E464870, UniRef:UniRef50_I7J114, UniRef:UniRef90_A0A1V9QHI5
contig_7	cds	30128	30562	-	IGAEJH_04420		hypothetical protein	RefSeq:WP_087712733.1, SO:0001217, UniParc:UPI000B4047FF, UniRef:UniRef100_A0A267LTC4, UniRef:UniRef50_A0A267LTC4, UniRef:UniRef90_A0A267LTC4
contig_7	cds	30617	31123	-	IGAEJH_04425		DUF3841 domain-containing protein	RefSeq:WP_087712731.1, SO:0001217, UniParc:UPI000B3F78C3, UniRef:UniRef100_A0A6B9I131, UniRef:UniRef50_A0A6B9I131, UniRef:UniRef90_A0A6B9I131
contig_7	cds	31227	31550	-	IGAEJH_04430		DUF3841 domain-containing protein	RefSeq:WP_087712730.1, SO:0001217, UniParc:UPI000B3F8238, UniRef:UniRef100_A0A267LSZ5, UniRef:UniRef50_A0A0R1ZFW0, UniRef:UniRef90_A0A267LSZ5
contig_7	cds	31553	32440	-	IGAEJH_04435		Restriction endonuclease	RefSeq:WP_087712729.1, SO:0001217, UniParc:UPI000B3FC852, UniRef:UniRef100_A0A2A7RGU9, UniRef:UniRef50_A0A1V4FIZ7, UniRef:UniRef90_A0A0D6A5I3
contig_7	cds	32816	34168	-	IGAEJH_04440	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	EC:2.1.1.-, EC:2.1.1.190, GO:0008173, GO:0008649, GO:0008757, GO:0034470, SO:0001217, UniRef:UniRef50_Q74I68, UniRef:UniRef90_Q74I68
contig_7	cds	34218	34901	-	IGAEJH_04445		MFS transporter permease	RefSeq:WP_087283758.1, SO:0001217, UniParc:UPI000B392AD7, UniRef:UniRef100_A0A1Y4ICG0, UniRef:UniRef50_D0R5I6, UniRef:UniRef90_D0R5I6
contig_7	cds	34894	35598	-	IGAEJH_04450		ABC superfamily ATP binding cassette transporter ABC protein	SO:0001217, UniRef:UniRef50_C2E4Y1, UniRef:UniRef90_C2E4Y1
contig_7	cds	35952	37328	+	IGAEJH_04455	nhaC	Na+/H+ antiporter NhaC	GO:0006814, GO:0015385, GO:1902600, RefSeq:WP_004897847.1, SO:0001217, UniParc:UPI000214F09E, UniRef:UniRef100_UPI000214F09E, UniRef:UniRef50_A0A4R5NS74, UniRef:UniRef90_A0A249NI22
contig_7	cds	37454	38299	+	IGAEJH_04460		DNA-directed RNA polymerase subunit delta	SO:0001217, UniRef:UniRef50_A0A6N3FUN7, UniRef:UniRef90_C2E4X9
contig_7	cds	38320	38877	+	IGAEJH_04465		ECF-type riboflavin transporter substrate-binding protein	GO:0005886, GO:0016020, RefSeq:WP_012846562.1, SO:0001217, UniParc:UPI0001BB692C, UniRef:UniRef100_A0A267LT17, UniRef:UniRef50_Q74I63, UniRef:UniRef90_Q74I63
contig_7	cds	38899	40620	+	IGAEJH_04470		energy-coupling factor transporter ATPase	EC:7.-.-.-, GO:0005524, GO:0005886, GO:0006810, GO:0009898, GO:0016887, GO:0022857, GO:0042626, SO:0001217, UniRef:UniRef50_Q97SA3, UniRef:UniRef90_Q74I62
contig_7	cds	40613	41443	+	IGAEJH_04475		ABC-type transport system, permease component	SO:0001217, UniRef:UniRef50_A0A3A1YCN1, UniRef:UniRef90_D0R5J2
contig_7	cds	41506	42219	+	IGAEJH_04480		Bax inhibitor-1/YccA family protein	RefSeq:WP_158172573.1, SO:0001217, UniParc:UPI001303E0BE, UniRef:UniRef100_A0A6B9I136, UniRef:UniRef50_C2EW07, UniRef:UniRef90_A0A267LT05
contig_7	cds	42294	42941	-	IGAEJH_04485		Glycosyltransferase GT-D fold domain-containing protein	SO:0001217, UniRef:UniRef50_D0R5J4, UniRef:UniRef90_D0R5J4
contig_7	cds	43412	44227	-	IGAEJH_04490		Cof-type HAD-IIB family hydrolase	RefSeq:WP_223658602.1, SO:0001217, UniParc:UPI001CBDE1FD, UniRef:UniRef100_UPI001CBDE1FD, UniRef:UniRef50_A0A833CEC1, UniRef:UniRef90_A0A833CEC1
contig_7	cds	44237	44446	-	IGAEJH_04495		Cardiolipin synthase N-terminal domain-containing protein	RefSeq:WP_004893496.1, SO:0001217, UniParc:UPI00019F477E, UniRef:UniRef100_C2E4X2, UniRef:UniRef50_A0A1Y0E4T6, UniRef:UniRef90_C2E4X2
contig_7	cds	44498	45406	-	IGAEJH_04500		Diacylglycerol kinase	RefSeq:WP_223658601.1, SO:0001217, UniParc:UPI001CBE70B0, UniRef:UniRef100_UPI001CBE70B0, UniRef:UniRef50_O31502, UniRef:UniRef90_A0A133P4I7
contig_7	cds	45430	46860	-	IGAEJH_04505	gatB	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	EC:6.3.5.-, GO:0005524, GO:0006412, GO:0016884, GO:0050566, GO:0050567, RefSeq:WP_012846568.1, SO:0001217, UniParc:UPI0001BB6933, UniRef:UniRef100_A0A267M9E5, UniRef:UniRef50_Q5FLL0, UniRef:UniRef90_P61344
contig_7	cds	46864	48303	-	IGAEJH_04510	gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	EC:6.3.5.7, GO:0005524, GO:0006412, GO:0006424, GO:0030956, GO:0050567, RefSeq:WP_004893485.1, SO:0001217, UniParc:UPI00019F477C, UniRef:UniRef100_C2E4W9, UniRef:UniRef50_Q8Y6D2, UniRef:UniRef90_Q74I52
contig_7	cds	48303	48605	-	IGAEJH_04515	gatC	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	EC:6.3.5.-, GO:0005524, GO:0006412, GO:0006424, GO:0006450, GO:0030956, GO:0050566, GO:0050567, RefSeq:WP_004897863.1, SO:0001217, UniParc:UPI0000239F13, UniRef:UniRef100_Q74I51, UniRef:UniRef50_Q5FLL2, UniRef:UniRef90_Q74I51
contig_7	cds	48616	49755	-	IGAEJH_04520		Protein involved in sex pheromone biosynthesis	RefSeq:WP_004897864.1, SO:0001217, UniParc:UPI0001BB6935, UniRef:UniRef100_A0A137PL75, UniRef:UniRef50_A0A2Z6TPW4, UniRef:UniRef90_A0A249NI01
contig_7	cds	49777	51783	-	IGAEJH_04525	ligA	NAD-dependent DNA ligase LigA	EC:6.5.1.2, GO:0003677, GO:0003911, GO:0006260, GO:0006281, GO:0046872, SO:0001217, UniRef:UniRef50_Q1GBF7, UniRef:UniRef90_Q74I49
contig_7	cds	51822	54068	-	IGAEJH_04530	pcrA	DNA helicase PcrA	EC:3.6.4.12, GO:0003678, GO:0006268, GO:0006281, SO:0001217, UniRef:UniRef50_Q53727, UniRef:UniRef90_D0R5K3
contig_7	cds	54166	54792	-	IGAEJH_04535		Mannosyl-glycoprotein endo-beta-N-acetylglucosamidase-like domain-containing protein	SO:0001217, UniRef:UniRef50_S4WZW1, UniRef:UniRef90_Q74I47
contig_7	cds	54794	55411	-	IGAEJH_04540		ECF transporter S component	SO:0001217, UniRef:UniRef50_I7LAC3, UniRef:UniRef90_D0R5K5
contig_7	tRNA	55483	55571	-	IGAEJH_04545	trnL	tRNA-Leu(aag)	SO:0000264
contig_7	cds	55629	56087	-	IGAEJH_04550	sprT	SprT family protein	RefSeq:WP_087283728.1, SO:0001217, UniParc:UPI000B372778, UniRef:UniRef100_UPI000B372778, UniRef:UniRef50_A0A192GZ39, UniRef:UniRef90_Q74I45
contig_7	cds	56087	56788	-	IGAEJH_04555		Glycosyl transferase	RefSeq:WP_004897870.1, SO:0001217, UniParc:UPI000214E54E, UniRef:UniRef100_UPI000214E54E, UniRef:UniRef50_Q74I44, UniRef:UniRef90_Q74I44
contig_7	cds	56785	58227	-	IGAEJH_04560		Polysaccharide biosynthesis protein C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q74I42, UniRef:UniRef90_Q74I42
contig_7	cds	58239	59387	-	IGAEJH_04565		CDP-glycerol glycerophosphate glycerophosphotransferase	SO:0001217, UniRef:UniRef50_A0A8H9G3H9, UniRef:UniRef90_C2E4V9
contig_7	cds	59499	62174	-	IGAEJH_04570		calcium-translocating P-type ATPase, PMCA-type	EC:7.2.2.10, GO:0005388, GO:0006816, SO:0001217, UniRef:UniRef50_A0A0F4LU41, UniRef:UniRef90_D0R5L0
contig_7	cds	62398	64383	-	IGAEJH_04575		AAA+ ATPase domain-containing protein	SO:0001217, UniRef:UniRef50_D0R5L1, UniRef:UniRef90_D0R5L1
contig_7	cds	64408	65241	-	IGAEJH_04580	nadE	ammonia-dependent NAD(+) synthetase	COG:COG0171, COG:H, EC:6.3.1.5, GO:0003952, GO:0004359, GO:0005524, GO:0005737, GO:0008795, GO:0009435, GO:0046872, RefSeq:WP_127835986.1, SO:0001217, UniParc:UPI000FDA5980, UniRef:UniRef100_A0A9W3Z1Y4, UniRef:UniRef50_Q8FMS2, UniRef:UniRef90_Q041J1
contig_7	cds	65243	66715	-	IGAEJH_04585	pncB	nicotinate phosphoribosyltransferase	EC:6.3.4.21, GO:0004516, GO:0009435, RefSeq:WP_087283710.1, SO:0001217, UniParc:UPI000B39EB88, UniRef:UniRef100_A0A267M9F5, UniRef:UniRef50_O32090, UniRef:UniRef90_A0A133P4C2
contig_7	cds	66825	68819	-	IGAEJH_04590		glycosyltransferase family A protein	SO:0001217, UniRef:UniRef50_Q74I34, UniRef:UniRef90_UPI00261F3DA2
contig_7	cds	68803	69918	-	IGAEJH_04595		Galactosyltransferase	RefSeq:WP_095076518.1, SO:0001217, UniParc:UPI000BA2E6C7, UniRef:UniRef100_A0A267M3Y0, UniRef:UniRef50_D0R5L5, UniRef:UniRef90_D0R5L5
contig_7	cds	69923	70663	-	IGAEJH_04600		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase	SO:0001217, UniRef:UniRef50_D0R5L6, UniRef:UniRef90_D0R5L6
contig_7	cds	70806	71192	+	IGAEJH_04605	tagD	glycerol-3-phosphate cytidylyltransferase	EC:2.7.7.39, GO:0047348, RefSeq:WP_004893441.1, SO:0001217, UniParc:UPI0000239F26, UniRef:UniRef100_C2E4V1, UniRef:UniRef50_A0A133P487, UniRef:UniRef90_A0A133P487
contig_7	cds	71245	71946	-	IGAEJH_04610	gntR	GntR family transcriptional regulator	RefSeq:WP_004893439.1, SO:0001217, UniParc:UPI0000239F27, UniRef:UniRef100_C2E4V0, UniRef:UniRef50_A0A0R1ZH86, UniRef:UniRef90_A0A133P475
contig_7	cds	72001	73122	-	IGAEJH_04615		Right handed beta helix domain-containing protein	SO:0001217, UniRef:UniRef50_D4YVR5, UniRef:UniRef90_D0R5L9
contig_7	cds	73215	73517	+	IGAEJH_04620		Rhodanese sulfurtransferase	RefSeq:WP_004893433.1, SO:0001217, UniParc:UPI00019F471A, UniRef:UniRef100_C2E4U8, UniRef:UniRef50_C2E4U8, UniRef:UniRef90_C2E4U8
contig_7	tRNA	73587	73658	-	IGAEJH_04625	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_7	tRNA	73714	73795	-	IGAEJH_04630	trnY	tRNA-Tyr(gta)	SO:0000272
contig_7	cds	73884	74792	-	IGAEJH_04635		L-2-hydroxyisocaproate dehydrogenase	SO:0001217, UniRef:UniRef50_F0HVT4, UniRef:UniRef90_A0A833FGW5
contig_7	cds	74865	75704	-	IGAEJH_04640		SIS domain protein	SO:0001217, UniRef:UniRef50_A0A833CEC5, UniRef:UniRef90_C2E4U6
contig_7	cds	75857	76522	+	IGAEJH_04645		ribose-5-phosphate isomerase	EC:5.3.1.6, KEGG:K01807, RefSeq:WP_095183198.1, SO:0001217, UniParc:UPI000BA40DA2, UniRef:UniRef100_A0A921JN95, UniRef:UniRef50_C2E4U5, UniRef:UniRef90_C2E4U5
contig_7	cds	76528	77514	+	IGAEJH_04650		Oxidoreductase, NAD-binding domain protein	SO:0001217, UniRef:UniRef50_C2E4U4, UniRef:UniRef90_C2E4U4
contig_7	cds	77576	77896	-	IGAEJH_04655		DUF898 domain-containing protein	RefSeq:WP_012846590.1, SO:0001217, UniParc:UPI0001BB6991, UniRef:UniRef100_A0A267M1J2, UniRef:UniRef50_C2KYV8, UniRef:UniRef90_C2E4U3
contig_7	tRNA	77958	78029	-	IGAEJH_04660	trnQ	tRNA-Gln(ttg)	SO:0000261
contig_7	cds	78217	79137	-	IGAEJH_04665		Aggregation promoting factor	SO:0001217, UniRef:UniRef50_C2E4U1
contig_7	cds	79497	80279	-	IGAEJH_04670		Aggregation promoting factor	SO:0001217, UniRef:UniRef50_C2E4U1, UniRef:UniRef90_C2E4U1
contig_7	cds	81002	81214	-	IGAEJH_04675		Putative ABC-transporter type IV	SO:0001217, UniRef:UniRef50_D0R5M9, UniRef:UniRef90_D0R5M9
contig_7	cds	81358	81762	+	IGAEJH_04680	psiE	phosphate-starvation-inducible protein PsiE	SO:0001217, UniRef:UniRef50_C2ELH2, UniRef:UniRef90_C2E4T9
contig_7	cds	81757	82278	-	IGAEJH_04685		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_Q74I20, UniRef:UniRef90_Q74I20
contig_7	tRNA	82432	82504	-	IGAEJH_04690	trnT	tRNA-Thr(cgt)	SO:0000270
contig_7	cds	82603	83460	-	IGAEJH_04695		NADP-dependent oxidoreductase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2X0R841, UniRef:UniRef90_D0R5N2
contig_7	cds	83542	84009	-	IGAEJH_04700		Pyridine nucleotide-disulfide oxidoreductase	SO:0001217, UniRef:UniRef50_A0A379VV77
contig_7	cds	84114	84476	-	IGAEJH_04705		(pseudo) FAD-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_D5GY47, UniRef:UniRef90_UPI0025A54C1E
contig_7	cds	84519	84872	-	IGAEJH_04710		FAD-dependent oxidoreductase	SO:0001217, UniRef:UniRef50_UPI002095F3FD
contig_7	cds	84996	85151	+	IGAEJH_04715		hypothetical protein	RefSeq:WP_160162321.1, SO:0001217, UniParc:UPI00135F1177, UniRef:UniRef100_UPI00135F1177, UniRef:UniRef50_UPI00135F1177, UniRef:UniRef90_UPI00135F1177
contig_7	cds	85361	85762	+	IGAEJH_04720		(pseudo) TIGR02452 family protein	SO:0001217, UniRef:UniRef50_Q74I10, UniRef:UniRef90_C2E4T5
contig_7	cds	85824	86816	+	IGAEJH_04725	galE	UDP-glucose 4-epimerase GalE	COG:COG1087, COG:M, EC:5.1.3.2, GO:0003978, GO:0006012, RefSeq:WP_004893395.1, SO:0001217, UniParc:UPI0000239F34, UniRef:UniRef100_C2E4T4, UniRef:UniRef50_Q7WTB1, UniRef:UniRef90_Q7WTB1
contig_7	cds	86859	89081	-	IGAEJH_04730		ATP-dependent helicase	SO:0001217, UniRef:UniRef50_A0A5K1IG10, UniRef:UniRef90_D0R5N5
contig_7	cds	89089	90423	-	IGAEJH_04735		Biotin carboxylase	SO:0001217, UniRef:UniRef50_S3BGL8, UniRef:UniRef90_D0R5N6
contig_7	cds	90427	92307	-	IGAEJH_04740		TerB-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A558KX00, UniRef:UniRef90_A0A6B9I173
contig_7	cds	92421	93128	-	IGAEJH_04745		Carboxymuconolactone decarboxylase-like domain-containing protein	RefSeq:WP_012846601.1, SO:0001217, UniParc:UPI0001BB699C, UniRef:UniRef100_D0R5N8, UniRef:UniRef50_Q5FLS3, UniRef:UniRef90_D0R5N8
contig_7	cds	93411	93833	+	IGAEJH_04750		DUF5082 domain-containing protein	RefSeq:WP_087712686.1, SO:0001217, UniParc:UPI000B4006D3, UniRef:UniRef100_UPI000B4006D3, UniRef:UniRef50_C7XXP0, UniRef:UniRef90_A0A256LHD7
contig_7	cds	94025	96634	-	IGAEJH_04755	adhE	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	EC:1.1.1.1, EC:1.2.1.10, GO:0004022, GO:0006066, GO:0015976, GO:0016620, GO:0046872, SO:0001217, UniRef:UniRef50_A0A970K0R8, UniRef:UniRef90_A0A833FGV7
contig_7	cds	96949	98340	+	IGAEJH_04760		Amino acid permease/ SLC12A domain-containing protein	SO:0001217, UniRef:UniRef50_K0NYI1, UniRef:UniRef90_A0A249NHC4
contig_7	tRNA	98435	98507	-	IGAEJH_04765	trnN	tRNA-Asn(gtt)	SO:0000257
contig_8	cds	281	658	-	IGAEJH_04770		General stress protein 13	RefSeq:WP_087285092.1, SO:0001217, UniParc:UPI000B382545, UniRef:UniRef100_UPI000B382545, UniRef:UniRef50_A0A133PFV2, UniRef:UniRef90_A0A133PFV2
contig_8	cds	758	1714	+	IGAEJH_04775		Ferredoxin--NADP reductase	EC:1.18.1.2, GO:0004324, GO:0050660, GO:0050661, SO:0001217, UniRef:UniRef50_Q045M0, UniRef:UniRef90_Q74KS6
contig_8	cds	1741	2391	+	IGAEJH_04780		Cytochrome O ubiquinol oxidase	RefSeq:WP_004895650.1, SO:0001217, UniParc:UPI0000239B71, UniRef:UniRef100_C2E2P4, UniRef:UniRef50_A0A0D6A234, UniRef:UniRef90_A0A1V3XZX9
contig_8	cds	2399	3016	-	IGAEJH_04785		Membrane protein	RefSeq:WP_004895651.1, SO:0001217, UniParc:UPI00019F4BFA, UniRef:UniRef100_A0A267L3F9, UniRef:UniRef50_Q5FLU6, UniRef:UniRef90_D0R2I9
contig_8	cds	3004	3786	-	IGAEJH_04790		Acid sugar phosphatase	RefSeq:WP_087713220.1, SO:0001217, UniParc:UPI000B3F7C2F, UniRef:UniRef100_A0A1Z1N7H8, UniRef:UniRef50_I7IVA4, UniRef:UniRef90_C2E2P6
contig_8	cds	3789	4328	-	IGAEJH_04795		Transcriptional regulator	SO:0001217, UniRef:UniRef50_Q5FLU8, UniRef:UniRef90_C2E2P7
contig_8	cds	4328	5707	-	IGAEJH_04800		Bifunctional metallophosphatase/5'-nucleotidase	SO:0001217, UniRef:UniRef50_Q74KT1, UniRef:UniRef90_A0A833FKL9
contig_8	cds	5720	6046	-	IGAEJH_04805		hypothetical protein	RefSeq:WP_004895655.1, SO:0001217, UniParc:UPI00019F457C, UniRef:UniRef100_C2E2P9, UniRef:UniRef50_Q5FLV0, UniRef:UniRef90_A0A133PFW7
contig_8	cds	6146	7528	+	IGAEJH_04810		Glycerophosphodiester phosphodiesterase	RefSeq:WP_095182766.1, SO:0001217, UniParc:UPI000BA3DFDF, UniRef:UniRef100_A0A267M732, UniRef:UniRef50_A0A0R1S230, UniRef:UniRef90_A0A833CDH9
contig_8	cds	7548	8945	+	IGAEJH_04815	pepV	dipeptidase PepV	EC:3.4.13.-, GO:0004151, GO:0006221, GO:0046872, RefSeq:WP_023599311.1, SO:0001217, UniParc:UPI0003C770CF, UniRef:UniRef100_A0A9X1AKC5, UniRef:UniRef50_P45494, UniRef:UniRef90_A0A833CDB7
contig_8	cds	9044	11863	+	IGAEJH_04820		penicillin-binding protein	SO:0001217, UniRef:UniRef50_Q74KT5, UniRef:UniRef90_Q74KT5
contig_8	cds	11936	12931	-	IGAEJH_04825	ccpA	Catabolite control protein A	RefSeq:WP_098043361.1, SO:0001217, UniParc:UPI000BEF0118, UniRef:UniRef100_UPI000BEF0118, UniRef:UniRef50_Q48544, UniRef:UniRef90_D0R2I1
contig_8	cds	13075	14181	+	IGAEJH_04830		Aminopeptidase P family protein	SO:0001217, UniRef:UniRef50_Q9S6S1, UniRef:UniRef90_A0A133PG35
contig_8	cds	14274	14606	-	IGAEJH_04835		DUF1269 domain-containing protein	RefSeq:WP_004895661.1, SO:0001217, UniParc:UPI0000239B66, UniRef:UniRef100_C2E2Q5, UniRef:UniRef50_N1ZP61, UniRef:UniRef90_C2E2Q5
contig_8	cds	14629	15060	-	IGAEJH_04840		Methyl-accepting chemotaxis family protein	RefSeq:WP_004895662.1, SO:0001217, UniParc:UPI0000239B65, UniRef:UniRef100_C2E2Q6, UniRef:UniRef50_C2ERA1, UniRef:UniRef90_C2E2Q6
contig_8	cds	15183	16079	+	IGAEJH_04845		Mechanosensitive ion channel family protein	SO:0001217, UniRef:UniRef50_D0R2H7, UniRef:UniRef90_D0R2H7
contig_8	cds	16125	17303	-	IGAEJH_04850		Acetate kinase	SO:0001217, UniRef:UniRef50_Q9X4M1, UniRef:UniRef90_D0R2H6
contig_8	cds	17459	18085	-	IGAEJH_04855		XTP/dITP diphosphatase	EC:3.6.1.66, GO:0009143, GO:0047429, KEGG:K01519, SO:0001217, UniRef:UniRef50_Q5FLV7, UniRef:UniRef90_UPI001CBE8D69
contig_8	cds	18088	18888	-	IGAEJH_04860	murI	glutamate racemase	EC:5.1.1.3, GO:0008881, GO:0009252, SO:0001217, UniRef:UniRef50_Q5FLV8, UniRef:UniRef90_A0A9X7XUD6
contig_8	cds	18994	20220	-	IGAEJH_04865		Site-specific integrase	SO:0001217, UniRef:UniRef50_A0A921EJM1, UniRef:UniRef90_A0A921EJM1
contig_8	cds	20878	21567	-	IGAEJH_04870		hypothetical protein	PFAM:PF01381.26, PFAM:PF12844.11, PFAM:PF13443.10, PFAM:PF13560.10
contig_8	cds	21686	21880	+	IGAEJH_04875		helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0D4CI43, UniRef:UniRef90_UPI00254C2BBA
contig_8	cds	21965	22309	+	IGAEJH_04880		hypothetical protein	PFAM:PF08279.16, SO:0001217, UniRef:UniRef50_A0A346MUB3, UniRef:UniRef90_A0A921EKQ1
contig_8	cds	22302	22562	+	IGAEJH_04885		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A346MUB2, UniRef:UniRef90_A0A346MUB2
contig_8	cds	22559	22720	+	IGAEJH_04890		hypothetical protein	SO:0001217, UniRef:UniRef50_D1YLG7, UniRef:UniRef90_A0A921JPU0
contig_8	cds	22736	22987	+	IGAEJH_04895		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A346MUB1, UniRef:UniRef90_A0A921JP82
contig_8	cds	22980	23237	+	IGAEJH_04900		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A346MUB0, UniRef:UniRef90_A0A921JP88
contig_8	cds	23255	23560	+	IGAEJH_04905		DNA-binding protein	SO:0001217, UniRef:UniRef50_A0A346MUA9, UniRef:UniRef90_A0A346MUA9
contig_8	cds	23807	24793	+	IGAEJH_04910		replication initiation factor domain-containing protein	SO:0001217, UniRef:UniRef50_A0A921JNT0, UniRef:UniRef90_UPI0022E4CF9D
contig_8	cds	26704	27099	+	IGAEJH_04915		DUF2507 domain-containing protein	RefSeq:WP_004896796.1, SO:0001217, UniParc:UPI0000239B5F, UniRef:UniRef100_A0A137PN22, UniRef:UniRef50_I7LDW3, UniRef:UniRef90_A0A2M9WJJ7
contig_8	cds	27182	27493	-	IGAEJH_04920	trxA	thioredoxin	GO:0005737, GO:0015036, RefSeq:WP_004895668.1, SO:0001217, UniParc:UPI0000239B5E, UniRef:UniRef100_C2E2R2, UniRef:UniRef50_A0A833FKM5, UniRef:UniRef90_A0A833FKM5
contig_8	cds	27572	29938	-	IGAEJH_04925	mutS2	Endonuclease MutS2	EC:3.1.-.-, GO:0004519, GO:0005524, GO:0006298, GO:0016887, GO:0030983, GO:0045910, GO:0140664, SO:0001217, UniRef:UniRef50_Q045P1, UniRef:UniRef90_Q045P1
contig_8	cds	29981	30523	-	IGAEJH_04930	cvpA	CvpA family protein	RefSeq:WP_087285107.1, SO:0001217, UniParc:UPI000B396D89, UniRef:UniRef100_A0A1Y4I4P0, UniRef:UniRef50_D0R2G8, UniRef:UniRef90_D0R2G8
contig_8	cds	30581	30895	-	IGAEJH_04935		UPF0473 protein LJ_0477	RefSeq:WP_004895671.1, SO:0001217, UniParc:UPI0000239B5B, UniRef:UniRef100_Q74KV0, UniRef:UniRef50_Q88V14, UniRef:UniRef90_Q74KV0
contig_8	cds	30897	31328	-	IGAEJH_04940	ruvX	Holliday junction resolvase RuvX	EC:3.1.-.-, EC:3.1.21.10, GO:0000967, GO:0003674, GO:0004518, GO:0005737, GO:0008150, SO:0001217, UniRef:UniRef50_Q88V13, UniRef:UniRef90_Q74KV1
contig_8	cds	31328	31585	-	IGAEJH_04945	ireB	IreB family regulatory phosphoprotein	COG:COG4472, COG:S, RefSeq:WP_003647717.1, SO:0001217, UniParc:UPI0000239B59, UniRef:UniRef100_Q045P5, UniRef:UniRef50_Q5FLW5, UniRef:UniRef90_Q5FLW5
contig_8	cds	31640	34288	-	IGAEJH_04950	alaS	alanine--tRNA ligase	EC:6.1.1.7, GO:0000049, GO:0004813, GO:0005524, GO:0005737, GO:0006419, GO:0008270, GO:0016740, RefSeq:WP_011161609.1, SO:0001217, UniParc:UPI0000239B58, UniRef:UniRef100_P61702, UniRef:UniRef50_Q1G947, UniRef:UniRef90_P61702
contig_8	cds	34520	35905	-	IGAEJH_04955		DEAD/DEAH box helicase	SO:0001217, UniParc:UPI001749BE2C, UniRef:UniRef100_A0A921EKP1, UniRef:UniRef50_A0A137PQD9, UniRef:UniRef90_A0A2Z6PQU6
contig_8	cds	35889	36854	-	IGAEJH_04960	nrnA	Bifunctional oligoribonuclease and PAP phosphatase nrnA	EC:3.1.13.3, EC:3.1.3.7, KEGG:K06881, RefSeq:WP_004896790.1, SO:0001217, UniParc:UPI0000239B56, UniRef:UniRef100_A0A9W5TFX9, UniRef:UniRef50_A0A137PQB3, UniRef:UniRef90_A0A249NKB7
contig_8	cds	36892	38013	-	IGAEJH_04965	dinB	DNA polymerase IV	EC:2.7.7.7, GO:0003684, GO:0003887, GO:0006281, RefSeq:WP_087285119.1, SO:0001217, UniParc:UPI000B39832A, UniRef:UniRef100_A0A267M6W8, UniRef:UniRef50_A0A0R1YJ18, UniRef:UniRef90_D0R2G1
contig_8	cds	38013	39461	-	IGAEJH_04970	zwf	glucose-6-phosphate dehydrogenase	EC:1.1.1.363, EC:1.1.1.49, GO:0004345, GO:0006098, KEGG:K00036, RefSeq:WP_223658358.1, SO:0001217, UniParc:UPI001CBBC870, UniRef:UniRef100_UPI001CBBC870, UniRef:UniRef50_D5H1H2, UniRef:UniRef90_C2E2S2
contig_8	cds	39557	39997	-	IGAEJH_04975	yajC	preprotein translocase subunit YajC	GO:0005886, GO:0009306, GO:0015450, SO:0001217, UniRef:UniRef50_Q74KV8, UniRef:UniRef90_Q74KV8
contig_8	cds	40073	41083	-	IGAEJH_04980	ruvB	Holliday junction branch migration DNA helicase RuvB	EC:3.6.4.12, GO:0000400, GO:0003677, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0016887, GO:0048476, KEGG:K03551, SO:0001217, UniParc:UPI0001BB658E, UniRef:UniRef100_D0R2F8, UniRef:UniRef50_Q57396, UniRef:UniRef90_P61533
